,ENSG00000217236.1,ENSG00000201910.1,ENSG00000222150.1,ENSG00000199594.1,ENSG00000164056.10,ENSG00000277617.1,ENSG00000222546.1,ENSG00000159885.13,ENSG00000252224.1,ENSG00000221296.2,ENSG00000278246.1,ENSG00000206013.2,ENSG00000251811.1,ENSG00000207730.2,ENSG00000100906.10,ENSG00000252699.1,ENSG00000212532.1,ENSG00000243373.3,ENSG00000252433.1,ENSG00000279084.1,ENSG00000238845.1,ENSG00000252425.1,ENSG00000115129.13,ENSG00000221211.1,ENSG00000223496.2,ENSG00000177839.6,ENSG00000221614.1,ENSG00000128965.11,ENSG00000171657.5,ENSG00000236032.2,ENSG00000254726.2,ENSG00000253028.1,ENSG00000244575.3,ENSG00000252524.1,ENSG00000275745.1,ENSG00000199514.1,ENSG00000251823.2,ENSG00000201642.1,ENSG00000175463.11,ENSG00000281125.1,ENSG00000201208.1,ENSG00000274633.1,ENSG00000277664.1,ENSG00000252647.1,ENSG00000221541.1,ENSG00000178015.4,ENSG00000279000.1,ENSG00000124391.4,ENSG00000252264.1,ENSG00000274183.1,ENSG00000171942.4,ENSG00000212031.1,ENSG00000199636.1,ENSG00000249730.1,ENSG00000186310.9,ENSG00000265260.2,ENSG00000221346.1,ENSG00000273940.1,ENSG00000221595.1,ENSG00000169733.11,ENSG00000222196.2,ENSG00000170923.2,ENSG00000238902.1,ENSG00000201676.1,ENSG00000207501.1,ENSG00000223335.1,ENSG00000222338.1,ENSG00000204071.9,ENSG00000201839.1,ENSG00000207961.2,ENSG00000241997.3,ENSG00000223096.1,ENSG00000184205.14,ENSG00000271739.1,ENSG00000100429.17,ENSG00000223059.1,ENSG00000199455.1,ENSG00000207641.1,ENSG00000222574.1,ENSG00000201260.1,ENSG00000201041.1,ENSG00000064195.7,ENSG00000197061.4,ENSG00000221335.1,ENSG00000265052.2,ENSG00000265093.2,ENSG00000279132.1,ENSG00000221372.1,ENSG00000201638.2,ENSG00000101197.12,ENSG00000274076.1,ENSG00000197213.9,ENSG00000223306.2,ENSG00000207558.2,ENSG00000252158.1,ENSG00000274632.1,ENSG00000176495.2,ENSG00000118298.10,ENSG00000206938.1,ENSG00000234289.5,ENSG00000176200.1,ENSG00000275996.1,ENSG00000252503.1,ENSG00000221321.1,ENSG00000162191.13,ENSG00000202125.1,ENSG00000252172.1,ENSG00000221048.1,ENSG00000264809.2,ENSG00000223042.1,ENSG00000226600.3,ENSG00000182170.3,ENSG00000181240.13,ENSG00000183770.5,ENSG00000276635.1,ENSG00000244734.3,ENSG00000206752.1,ENSG00000206634.1,ENSG00000207139.1,ENSG00000257108.1,ENSG00000252656.1,ENSG00000212070.1,ENSG00000274868.1,ENSG00000200536.1,ENSG00000200991.1,ENSG00000252397.1,ENSG00000221314.1,ENSG00000238380.1,ENSG00000252161.1,ENSG00000212534.1,ENSG00000268465.1,ENSG00000137124.7,ENSG00000184108.7,ENSG00000168298.6,ENSG00000207392.1,ENSG00000263944.2,ENSG00000222432.1,ENSG00000238300.1,ENSG00000274452.1,ENSG00000252301.1,ENSG00000277666.1,ENSG00000181958.3,ENSG00000238723.1,ENSG00000199392.1,ENSG00000201811.1,ENSG00000212542.1,ENSG00000252398.1,ENSG00000165076.13,ENSG00000263669.2,ENSG00000265894.2,ENSG00000250571.6,ENSG00000199240.1,ENSG00000263955.2,ENSG00000164822.4,ENSG00000221553.1,ENSG00000277939.1,ENSG00000207497.1,ENSG00000221073.1,ENSG00000200174.1,ENSG00000203852.3,ENSG00000170370.11,ENSG00000266291.1,ENSG00000258045.2,ENSG00000253096.1,ENSG00000277075.2,ENSG00000264313.2,ENSG00000235156.4,ENSG00000267206.5,ENSG00000206739.1,ENSG00000252010.1,ENSG00000160678.11,ENSG00000222520.1,ENSG00000265686.1,ENSG00000201341.1,ENSG00000115738.9,ENSG00000171401.14,ENSG00000206728.1,ENSG00000260428.2,ENSG00000112462.8,ENSG00000206719.1,ENSG00000281744.1,ENSG00000207063.1,ENSG00000276281.1,ENSG00000159784.17,ENSG00000206702.1,ENSG00000265315.1,ENSG00000183072.9,ENSG00000221053.1,ENSG00000252421.1,ENSG00000212086.1,ENSG00000201780.1,ENSG00000252614.1,ENSG00000221944.4,ENSG00000223225.1,ENSG00000173812.10,ENSG00000199015.3,ENSG00000207986.1,ENSG00000167549.18,ENSG00000211970.3,ENSG00000273694.1,ENSG00000125817.7,ENSG00000222698.1,ENSG00000221618.1,ENSG00000222650.1,ENSG00000265562.1,ENSG00000221719.1,ENSG00000206931.1,ENSG00000221044.2,ENSG00000264978.2,ENSG00000207428.1,ENSG00000264288.1,ENSG00000203879.11,ENSG00000181518.3,ENSG00000176879.3
ENSG00000222196.2,9.0,7.0,6.0,6.0,10.0,8.0,7.0,23.0,6.0,28.0,7.0,10.0,6.0,5.0,8.0,6.0,5.0,7.0,6.0,7.0,7.0,8.0,10.0,26.0,9.0,10.0,8.0,11.0,11.0,7.0,10.0,6.0,8.0,7.0,6.0,5.0,5.0,6.0,8.0,6.0,7.0,25.0,19.0,7.0,26.0,10.0,9.0,8.0,6.0,5.0,8.0,29.0,8.0,8.0,9.0,7.0,7.0,7.0,25.0,10.0,0.0,7.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,7.0,7.0,7.0,8.0,5.0,9.0,26.0,5.0,6.0,10.0,6.0,5.0,8.0,7.0,39.0,7.0,7.0,7.0,31.0,6.0,9.0,9.0,10.0,7.0,8.0,7.0,9.0,8.0,9.0,6.0,8.0,8.0,5.0,7.0,8.0,9.0,6.0,6.0,19.0,6.0,6.0,8.0,9.0,10.0,11.0,31.0,9.0,6.0,7.0,7.0,7.0,8.0,40.0,7.0,5.0,7.0,8.0,6.0,6.0,5.0,7.0,9.0,8.0,10.0,8.0,6.0,6.0,7.0,5.0,8.0,5.0,9.0,9.0,7.0,6.0,5.0,6.0,6.0,10.0,8.0,6.0,8.0,7.0,7.0,10.0,22.0,19.0,7.0,22.0,7.0,8.0,9.0,4.0,7.0,5.0,7.0,8.0,10.0,8.0,7.0,7.0,9.0,7.0,54.0,6.0,8.0,9.0,7.0,7.0,9.0,7.0,5.0,6.0,7.0,8.0,5.0,6.0,8.0,37.0,7.0,29.0,7.0,7.0,8.0,6.0,8.0,7.0,6.0,9.0,7.0,6.0,7.0,8.0,45.0,8.0,26.0,6.0,6.0,7.0,7.0,7.0,44.0,8.0,10.0,8.0
ENSG00000170923.2,12.0,7.0,9.0,9.0,11.0,9.0,8.0,12.0,8.0,7.0,10.0,10.0,8.0,8.0,11.0,9.0,9.0,10.0,11.0,9.0,9.0,9.0,14.0,8.0,10.0,11.0,9.0,12.0,11.0,16.0,11.0,10.0,11.0,10.0,9.0,9.0,8.0,7.0,13.0,9.0,8.0,7.0,8.0,8.0,7.0,12.0,14.0,11.0,8.0,10.0,19.0,7.0,8.0,16.0,11.0,8.0,11.0,8.0,7.0,11.0,7.0,0.0,8.0,9.0,8.0,7.0,9.0,10.0,7.0,10.0,9.0,9.0,11.0,8.0,14.0,7.0,8.0,8.0,9.0,7.0,9.0,11.0,9.0,7.0,9.0,9.0,9.0,7.0,8.0,11.0,10.0,11.0,8.0,8.0,7.0,10.0,18.0,12.0,8.0,9.0,19.0,8.0,9.0,8.0,10.0,12.0,7.0,9.0,9.0,9.0,11.0,14.0,14.0,11.0,9.0,11.0,7.0,9.0,9.0,10.0,10.0,7.0,7.0,8.0,9.0,9.0,7.0,8.0,7.0,11.0,10.0,13.0,12.0,11.0,9.0,8.0,9.0,7.0,8.0,8.0,11.0,13.0,10.0,8.0,8.0,8.0,8.0,13.0,10.0,9.0,11.0,8.0,10.0,12.0,9.0,8.0,9.0,7.0,10.0,11.0,12.0,7.0,8.0,8.0,10.0,9.0,13.0,11.0,8.0,8.0,11.0,9.0,9.0,8.0,12.0,10.0,10.0,12.0,18.0,9.0,7.0,9.0,9.0,12.0,7.0,9.0,10.0,8.0,9.0,7.0,7.0,8.0,11.0,9.0,11.0,7.0,8.0,13.0,11.0,8.0,11.0,7.0,7.0,8.0,7.0,8.0,7.0,10.0,9.0,8.0,8.0,12.0,16.0,12.0
ENSG00000238902.1,8.0,5.0,7.0,6.0,9.0,8.0,7.0,9.0,8.0,6.0,6.0,8.0,8.0,7.0,9.0,7.0,8.0,8.0,6.0,6.0,6.0,6.0,9.0,7.0,8.0,9.0,7.0,8.0,8.0,7.0,11.0,7.0,7.0,5.0,6.0,7.0,4.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,5.0,7.0,10.0,6.0,7.0,7.0,9.0,8.0,6.0,6.0,6.0,8.0,6.0,8.0,0.0,6.0,7.0,6.0,6.0,8.0,7.0,7.0,9.0,7.0,9.0,6.0,9.0,5.0,6.0,6.0,6.0,6.0,6.0,9.0,7.0,6.0,7.0,6.0,7.0,7.0,8.0,9.0,6.0,11.0,7.0,6.0,7.0,6.0,7.0,34.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,7.0,7.0,7.0,8.0,7.0,8.0,7.0,10.0,7.0,6.0,10.0,6.0,8.0,7.0,9.0,7.0,6.0,5.0,6.0,6.0,7.0,6.0,7.0,6.0,7.0,10.0,10.0,11.0,7.0,7.0,6.0,6.0,10.0,8.0,7.0,9.0,8.0,6.0,5.0,6.0,7.0,7.0,10.0,6.0,8.0,9.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,9.0,5.0,7.0,5.0,7.0,7.0,9.0,9.0,7.0,11.0,9.0,6.0,6.0,7.0,10.0,9.0,7.0,8.0,9.0,7.0,7.0,7.0,6.0,10.0,6.0,11.0,8.0,8.0,7.0,6.0,6.0,6.0,7.0,6.0,9.0,8.0,6.0,10.0,8.0,7.0,8.0,8.0,6.0,7.0,6.0,6.0,6.0,7.0,9.0,6.0,6.0,8.0,8.0,9.0
ENSG00000201676.1,8.0,8.0,6.0,6.0,12.0,9.0,6.0,13.0,6.0,6.0,6.0,9.0,11.0,5.0,8.0,8.0,7.0,7.0,7.0,6.0,16.0,8.0,10.0,6.0,11.0,11.0,7.0,10.0,10.0,8.0,10.0,8.0,13.0,21.0,14.0,6.0,4.0,6.0,8.0,6.0,8.0,5.0,7.0,5.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,19.0,8.0,12.0,7.0,6.0,7.0,6.0,10.0,6.0,9.0,6.0,0.0,8.0,6.0,5.0,7.0,6.0,7.0,7.0,6.0,9.0,6.0,9.0,5.0,5.0,7.0,7.0,6.0,5.0,8.0,7.0,5.0,8.0,6.0,6.0,6.0,9.0,8.0,7.0,11.0,6.0,6.0,6.0,7.0,8.0,13.0,8.0,8.0,8.0,6.0,6.0,7.0,9.0,6.0,8.0,8.0,7.0,8.0,10.0,7.0,11.0,11.0,6.0,9.0,6.0,6.0,27.0,7.0,7.0,8.0,5.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,11.0,13.0,13.0,8.0,6.0,7.0,12.0,6.0,6.0,5.0,9.0,11.0,34.0,6.0,7.0,5.0,9.0,10.0,8.0,7.0,10.0,6.0,7.0,11.0,7.0,6.0,16.0,8.0,15.0,7.0,8.0,5.0,8.0,10.0,7.0,7.0,12.0,9.0,12.0,11.0,10.0,5.0,6.0,6.0,8.0,9.0,29.0,8.0,8.0,13.0,6.0,6.0,8.0,10.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,6.0,7.0,5.0,11.0,6.0,5.0,9.0,8.0,6.0,10.0,6.0,6.0,6.0,5.0,6.0,7.0,8.0,6.0,6.0,6.0,10.0,8.0,8.0
ENSG00000207501.1,11.0,54.0,7.0,9.0,10.0,9.0,6.0,11.0,6.0,9.0,6.0,10.0,8.0,6.0,9.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,9.0,7.0,10.0,8.0,7.0,10.0,8.0,8.0,9.0,7.0,8.0,7.0,7.0,7.0,6.0,6.0,10.0,7.0,7.0,9.0,7.0,7.0,9.0,9.0,8.0,9.0,6.0,7.0,8.0,7.0,7.0,9.0,8.0,6.0,7.0,8.0,6.0,10.0,6.0,8.0,7.0,8.0,0.0,5.0,9.0,9.0,7.0,7.0,8.0,8.0,11.0,58.0,10.0,7.0,8.0,6.0,7.0,6.0,7.0,11.0,7.0,7.0,8.0,8.0,9.0,6.0,6.0,11.0,8.0,11.0,7.0,7.0,6.0,7.0,8.0,10.0,7.0,7.0,9.0,7.0,7.0,7.0,8.0,42.0,7.0,7.0,7.0,7.0,8.0,7.0,10.0,10.0,7.0,11.0,7.0,10.0,7.0,7.0,7.0,6.0,6.0,6.0,9.0,8.0,7.0,8.0,7.0,6.0,10.0,9.0,9.0,7.0,6.0,7.0,6.0,6.0,7.0,6.0,8.0,8.0,7.0,7.0,8.0,6.0,6.0,11.0,7.0,7.0,11.0,9.0,7.0,9.0,7.0,9.0,6.0,7.0,7.0,8.0,12.0,7.0,6.0,7.0,7.0,7.0,9.0,10.0,6.0,8.0,9.0,8.0,6.0,6.0,11.0,9.0,7.0,8.0,9.0,9.0,7.0,6.0,6.0,10.0,84.0,7.0,9.0,7.0,7.0,6.0,7.0,9.0,10.0,9.0,9.0,7.0,6.0,10.0,8.0,7.0,10.0,6.0,7.0,8.0,7.0,7.0,5.0,6.0,8.0,7.0,6.0,9.0,9.0,8.0
ENSG00000223335.1,8.0,6.0,6.0,29.0,9.0,6.0,6.0,10.0,6.0,5.0,7.0,7.0,8.0,8.0,8.0,9.0,6.0,7.0,6.0,8.0,7.0,6.0,11.0,8.0,11.0,9.0,6.0,9.0,9.0,9.0,9.0,8.0,8.0,7.0,7.0,29.0,6.0,18.0,9.0,7.0,5.0,6.0,6.0,6.0,6.0,9.0,7.0,9.0,6.0,7.0,7.0,6.0,6.0,7.0,9.0,7.0,8.0,7.0,7.0,10.0,6.0,7.0,6.0,6.0,5.0,0.0,39.0,8.0,6.0,8.0,7.0,8.0,9.0,6.0,10.0,6.0,7.0,8.0,7.0,49.0,6.0,8.0,6.0,6.0,6.0,6.0,8.0,7.0,8.0,9.0,8.0,10.0,36.0,7.0,6.0,10.0,9.0,8.0,6.0,7.0,8.0,7.0,11.0,10.0,11.0,6.0,36.0,6.0,7.0,8.0,9.0,8.0,10.0,8.0,8.0,10.0,36.0,5.0,5.0,8.0,7.0,6.0,7.0,8.0,7.0,8.0,10.0,5.0,6.0,6.0,11.0,9.0,10.0,7.0,6.0,7.0,6.0,6.0,6.0,7.0,9.0,8.0,7.0,6.0,6.0,6.0,6.0,10.0,6.0,9.0,10.0,6.0,6.0,8.0,6.0,7.0,6.0,10.0,6.0,8.0,9.0,7.0,11.0,6.0,7.0,7.0,10.0,8.0,5.0,6.0,9.0,6.0,6.0,35.0,9.0,9.0,6.0,8.0,10.0,6.0,7.0,10.0,6.0,9.0,6.0,7.0,7.0,6.0,20.0,6.0,28.0,9.0,9.0,7.0,10.0,7.0,8.0,9.0,7.0,7.0,10.0,7.0,7.0,6.0,5.0,6.0,26.0,7.0,6.0,29.0,6.0,9.0,9.0,7.0
ENSG00000222338.1,8.0,5.0,6.0,29.0,11.0,7.0,6.0,12.0,6.0,6.0,7.0,8.0,6.0,7.0,11.0,8.0,6.0,5.0,5.0,7.0,6.0,5.0,9.0,7.0,11.0,9.0,6.0,9.0,10.0,9.0,10.0,8.0,8.0,6.0,6.0,30.0,5.0,26.0,10.0,7.0,6.0,5.0,6.0,6.0,6.0,8.0,7.0,9.0,5.0,6.0,8.0,5.0,6.0,8.0,11.0,7.0,8.0,7.0,7.0,10.0,6.0,9.0,6.0,5.0,9.0,39.0,0.0,8.0,6.0,6.0,7.0,7.0,9.0,6.0,10.0,5.0,5.0,5.0,6.0,41.0,5.0,8.0,7.0,5.0,7.0,6.0,7.0,6.0,8.0,11.0,7.0,9.0,39.0,6.0,6.0,7.0,9.0,17.0,6.0,7.0,9.0,8.0,11.0,10.0,8.0,6.0,34.0,6.0,7.0,7.0,8.0,8.0,11.0,10.0,8.0,11.0,44.0,9.0,5.0,9.0,8.0,5.0,5.0,6.0,7.0,7.0,10.0,5.0,6.0,6.0,11.0,9.0,9.0,8.0,6.0,7.0,6.0,6.0,7.0,6.0,9.0,7.0,7.0,6.0,6.0,6.0,6.0,12.0,7.0,7.0,9.0,6.0,7.0,13.0,8.0,7.0,6.0,11.0,5.0,8.0,9.0,5.0,8.0,6.0,7.0,7.0,10.0,9.0,6.0,8.0,10.0,6.0,5.0,39.0,9.0,8.0,6.0,8.0,9.0,7.0,7.0,6.0,7.0,10.0,6.0,7.0,10.0,6.0,23.0,6.0,29.0,10.0,10.0,9.0,10.0,6.0,5.0,10.0,7.0,7.0,10.0,7.0,7.0,6.0,5.0,7.0,31.0,6.0,6.0,32.0,5.0,11.0,8.0,7.0
ENSG00000204071.9,11.0,10.0,9.0,8.0,13.0,12.0,8.0,12.0,10.0,8.0,9.0,12.0,8.0,10.0,14.0,9.0,9.0,11.0,9.0,14.0,7.0,10.0,13.0,9.0,12.0,11.0,9.0,15.0,13.0,10.0,14.0,9.0,10.0,8.0,8.0,8.0,7.0,8.0,14.0,10.0,7.0,8.0,9.0,13.0,8.0,13.0,9.0,11.0,9.0,10.0,12.0,7.0,8.0,10.0,14.0,11.0,8.0,11.0,8.0,11.0,8.0,10.0,8.0,7.0,9.0,8.0,8.0,0.0,8.0,8.0,12.0,8.0,13.0,10.0,15.0,7.0,9.0,8.0,10.0,8.0,9.0,14.0,9.0,10.0,10.0,10.0,13.0,7.0,8.0,15.0,12.0,14.0,8.0,7.0,9.0,9.0,10.0,16.0,9.0,9.0,10.0,8.0,10.0,9.0,13.0,8.0,9.0,8.0,11.0,10.0,11.0,12.0,13.0,13.0,9.0,11.0,10.0,11.0,7.0,11.0,11.0,8.0,8.0,10.0,10.0,9.0,8.0,8.0,11.0,9.0,14.0,13.0,14.0,13.0,10.0,11.0,9.0,9.0,8.0,7.0,11.0,12.0,7.0,9.0,9.0,9.0,9.0,15.0,10.0,11.0,12.0,8.0,9.0,12.0,8.0,9.0,7.0,8.0,7.0,12.0,14.0,9.0,9.0,8.0,10.0,10.0,14.0,13.0,7.0,9.0,13.0,9.0,8.0,9.0,12.0,13.0,7.0,13.0,14.0,8.0,7.0,9.0,11.0,15.0,10.0,11.0,12.0,8.0,10.0,9.0,8.0,8.0,15.0,8.0,11.0,8.0,8.0,16.0,11.0,8.0,12.0,8.0,9.0,9.0,7.0,10.0,9.0,11.0,10.0,8.0,9.0,13.0,10.0,11.0
ENSG00000201839.1,6.0,6.0,6.0,6.0,9.0,6.0,5.0,11.0,6.0,5.0,6.0,7.0,7.0,9.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,10.0,5.0,8.0,10.0,5.0,8.0,8.0,9.0,9.0,7.0,7.0,6.0,5.0,6.0,6.0,6.0,9.0,6.0,6.0,5.0,8.0,6.0,6.0,9.0,8.0,8.0,5.0,7.0,8.0,6.0,6.0,9.0,8.0,7.0,6.0,7.0,5.0,8.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,8.0,0.0,7.0,8.0,6.0,10.0,7.0,9.0,5.0,6.0,6.0,7.0,6.0,5.0,9.0,8.0,5.0,7.0,7.0,7.0,7.0,7.0,9.0,6.0,8.0,6.0,6.0,8.0,5.0,8.0,9.0,8.0,7.0,10.0,7.0,6.0,7.0,10.0,6.0,6.0,5.0,7.0,7.0,8.0,8.0,9.0,8.0,5.0,8.0,6.0,5.0,7.0,8.0,9.0,5.0,11.0,6.0,6.0,7.0,8.0,5.0,5.0,8.0,10.0,9.0,9.0,6.0,6.0,7.0,7.0,8.0,5.0,5.0,9.0,7.0,7.0,7.0,6.0,7.0,6.0,9.0,6.0,8.0,10.0,7.0,7.0,8.0,5.0,5.0,7.0,5.0,5.0,8.0,11.0,4.0,7.0,6.0,6.0,7.0,11.0,10.0,8.0,8.0,7.0,7.0,6.0,6.0,8.0,9.0,6.0,8.0,9.0,7.0,4.0,9.0,7.0,8.0,7.0,8.0,9.0,5.0,6.0,5.0,5.0,5.0,7.0,5.0,8.0,8.0,8.0,10.0,8.0,5.0,9.0,6.0,5.0,6.0,5.0,9.0,6.0,6.0,7.0,6.0,5.0,12.0,9.0,7.0
ENSG00000207961.2,9.0,7.0,7.0,9.0,9.0,9.0,6.0,9.0,6.0,5.0,5.0,9.0,6.0,8.0,9.0,6.0,6.0,8.0,5.0,7.0,7.0,7.0,10.0,6.0,11.0,8.0,6.0,9.0,10.0,10.0,9.0,6.0,8.0,6.0,6.0,7.0,5.0,6.0,9.0,7.0,5.0,6.0,6.0,7.0,7.0,9.0,8.0,8.0,5.0,8.0,8.0,6.0,5.0,7.0,9.0,7.0,6.0,7.0,6.0,8.0,7.0,10.0,7.0,7.0,7.0,8.0,6.0,8.0,7.0,0.0,7.0,6.0,9.0,6.0,9.0,6.0,8.0,6.0,6.0,7.0,6.0,9.0,6.0,6.0,6.0,10.0,8.0,6.0,7.0,10.0,7.0,12.0,6.0,9.0,7.0,7.0,9.0,11.0,8.0,7.0,10.0,7.0,6.0,7.0,9.0,6.0,7.0,7.0,6.0,7.0,10.0,8.0,10.0,8.0,6.0,11.0,7.0,9.0,5.0,8.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,8.0,7.0,9.0,9.0,9.0,7.0,7.0,7.0,5.0,8.0,6.0,5.0,11.0,11.0,6.0,6.0,6.0,7.0,6.0,10.0,7.0,9.0,9.0,6.0,7.0,9.0,7.0,6.0,6.0,6.0,6.0,8.0,9.0,5.0,8.0,6.0,7.0,7.0,10.0,9.0,6.0,7.0,9.0,9.0,6.0,6.0,10.0,9.0,6.0,8.0,8.0,6.0,6.0,9.0,6.0,11.0,6.0,6.0,10.0,6.0,6.0,7.0,8.0,5.0,8.0,5.0,9.0,10.0,6.0,12.0,8.0,8.0,8.0,6.0,7.0,10.0,6.0,7.0,5.0,7.0,6.0,5.0,7.0,10.0,11.0,7.0
ENSG00000241997.3,9.0,8.0,9.0,7.0,18.0,20.0,9.0,10.0,10.0,6.0,7.0,9.0,10.0,7.0,11.0,11.0,7.0,28.0,7.0,12.0,10.0,7.0,31.0,9.0,22.0,25.0,8.0,11.0,29.0,7.0,22.0,7.0,9.0,7.0,10.0,7.0,7.0,8.0,12.0,9.0,7.0,6.0,6.0,8.0,7.0,8.0,9.0,10.0,8.0,9.0,10.0,6.0,8.0,11.0,9.0,15.0,7.0,27.0,6.0,12.0,7.0,9.0,9.0,7.0,8.0,7.0,7.0,12.0,8.0,7.0,0.0,6.0,10.0,7.0,17.0,6.0,9.0,7.0,7.0,7.0,7.0,10.0,10.0,6.0,22.0,35.0,8.0,7.0,8.0,10.0,13.0,30.0,6.0,7.0,6.0,13.0,10.0,11.0,8.0,8.0,8.0,7.0,10.0,7.0,10.0,8.0,6.0,7.0,25.0,8.0,10.0,8.0,33.0,9.0,9.0,10.0,9.0,8.0,9.0,11.0,8.0,6.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,6.0,20.0,9.0,19.0,8.0,11.0,33.0,7.0,7.0,8.0,9.0,8.0,8.0,8.0,7.0,7.0,9.0,9.0,10.0,23.0,60.0,11.0,7.0,20.0,9.0,7.0,7.0,10.0,8.0,12.0,8.0,11.0,6.0,33.0,8.0,8.0,22.0,25.0,11.0,9.0,7.0,9.0,9.0,6.0,6.0,11.0,11.0,8.0,9.0,9.0,10.0,7.0,7.0,70.0,11.0,8.0,29.0,9.0,8.0,7.0,6.0,6.0,9.0,10.0,9.0,11.0,7.0,8.0,11.0,9.0,7.0,11.0,7.0,7.0,8.0,6.0,8.0,6.0,7.0,30.0,6.0,6.0,19.0,8.0,8.0
ENSG00000223096.1,9.0,7.0,9.0,7.0,10.0,7.0,6.0,10.0,7.0,9.0,6.0,8.0,6.0,6.0,10.0,6.0,5.0,6.0,7.0,8.0,6.0,6.0,10.0,7.0,10.0,9.0,5.0,8.0,11.0,9.0,10.0,6.0,8.0,5.0,7.0,7.0,6.0,6.0,9.0,6.0,5.0,7.0,7.0,6.0,7.0,10.0,8.0,8.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,6.0,7.0,6.0,7.0,11.0,7.0,9.0,7.0,6.0,8.0,8.0,7.0,8.0,6.0,6.0,6.0,0.0,9.0,7.0,8.0,7.0,6.0,6.0,8.0,7.0,6.0,8.0,8.0,7.0,9.0,6.0,9.0,7.0,6.0,8.0,6.0,12.0,7.0,6.0,7.0,7.0,7.0,10.0,8.0,6.0,9.0,6.0,6.0,7.0,10.0,7.0,8.0,7.0,8.0,6.0,10.0,7.0,10.0,9.0,7.0,9.0,7.0,7.0,6.0,8.0,6.0,7.0,6.0,6.0,6.0,35.0,8.0,8.0,6.0,6.0,12.0,12.0,10.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,9.0,8.0,7.0,6.0,7.0,7.0,7.0,11.0,6.0,7.0,9.0,6.0,10.0,9.0,7.0,7.0,6.0,6.0,7.0,9.0,10.0,6.0,8.0,6.0,7.0,8.0,9.0,8.0,7.0,7.0,8.0,7.0,6.0,7.0,10.0,12.0,7.0,7.0,8.0,6.0,5.0,6.0,6.0,13.0,6.0,6.0,9.0,7.0,7.0,7.0,7.0,6.0,10.0,7.0,9.0,6.0,7.0,9.0,7.0,7.0,8.0,5.0,6.0,7.0,7.0,7.0,7.0,10.0,7.0,7.0,8.0,9.0,7.0,9.0
ENSG00000184205.14,17.0,9.0,12.0,9.0,14.0,10.0,9.0,18.0,10.0,9.0,9.0,12.0,10.0,9.0,12.0,10.0,10.0,11.0,10.0,11.0,10.0,10.0,13.0,10.0,12.0,12.0,9.0,12.0,13.0,11.0,16.0,11.0,10.0,10.0,10.0,9.0,8.0,10.0,12.0,8.0,9.0,9.0,8.0,9.0,9.0,18.0,11.0,13.0,10.0,10.0,12.0,9.0,8.0,10.0,12.0,10.0,9.0,10.0,9.0,12.0,8.0,11.0,9.0,9.0,11.0,9.0,9.0,13.0,10.0,9.0,10.0,9.0,0.0,11.0,13.0,8.0,9.0,9.0,12.0,9.0,10.0,14.0,11.0,10.0,11.0,11.0,11.0,9.0,10.0,13.0,10.0,13.0,9.0,9.0,9.0,10.0,11.0,13.0,9.0,10.0,11.0,10.0,9.0,11.0,13.0,14.0,10.0,9.0,10.0,11.0,13.0,11.0,13.0,13.0,8.0,12.0,8.0,9.0,9.0,13.0,10.0,9.0,9.0,9.0,9.0,9.0,10.0,7.0,8.0,9.0,12.0,12.0,13.0,12.0,9.0,12.0,10.0,9.0,10.0,9.0,13.0,11.0,10.0,8.0,9.0,16.0,10.0,12.0,11.0,11.0,15.0,9.0,13.0,11.0,8.0,8.0,9.0,9.0,11.0,11.0,19.0,9.0,9.0,9.0,10.0,11.0,12.0,13.0,9.0,9.0,14.0,10.0,9.0,10.0,19.0,12.0,9.0,19.0,12.0,10.0,10.0,9.0,10.0,14.0,9.0,10.0,21.0,9.0,9.0,9.0,8.0,9.0,13.0,8.0,17.0,9.0,9.0,13.0,10.0,10.0,16.0,9.0,8.0,9.0,10.0,8.0,9.0,13.0,10.0,9.0,10.0,14.0,12.0,11.0
